areacode/城市ID,province_geocode,province,city_geocode,city,district_geocode,district,eng,pinyin,lon,lat,exclude（是否为地级市）
101200704,420000,湖北省,421200,咸宁市,421223,崇阳,chongyang,chongyang,114.049958,29.54101,0
101200706,420000,湖北省,421200,咸宁市,421224,通山,tongshan,tongshan,114.493163,29.604455,0
101200702,420000,湖北省,421200,咸宁市,421281,赤壁,chibi,chibi,113.88366,29.716879,0
101201301,420000,湖北省,421300,随州市,421300,随州,Suizhou,suizhou,113.37377,31.717497,1
101201303,420000,湖北省,421300,随州市,421303,曾都,zengdu,zengdu,113.374519,31.717521,0
101201304,420000,湖北省,421300,随州市,421321,随县,suixian,suixian,113.301384,31.854246,0
101201302,420000,湖北省,421300,随州市,421381,广水,guangshui,guangshui,113.826601,31.617731,0
101201001,420000,湖北省,422800,恩施土家族苗族自治州,422800,恩施,enshi,enshi,109.48699,30.283114,1
101201030,420000,湖北省,422800,恩施土家族苗族自治州,422801,恩施市,enshishi,enshishi,109.48699,30.283114,0
101201002,420000,湖北省,422800,恩施土家族苗族自治州,422802,利川,lichuan,lichuan,108.943491,30.294247,0
101201003,420000,湖北省,422800,恩施土家族苗族自治州,422822,建始,jianshi,jianshi,109.723822,30.601632,0
101201008,420000,湖北省,422800,恩施土家族苗族自治州,422823,巴东,badong,badong,110.336665,31.041403,0
101201005,420000,湖北省,422800,恩施土家族苗族自治州,422825,宣恩,xuanen,xuanen,109.482819,29.98867,0
101201004,420000,湖北省,422800,恩施土家族苗族自治州,422826,咸丰,xianfeng,xianfeng,109.15041,29.678967,0
101201007,420000,湖北省,422800,恩施土家族苗族自治州,422827,来凤,laifeng,laifeng,109.408328,29.506945,0
101201006,420000,湖北省,422800,恩施土家族苗族自治州,422828,鹤峰,hefeng,hefeng,110.033699,29.887298,0
101201601,420000,湖北省,429004,仙桃市,429004,仙桃,Xiantao,xiantao,113.453974,30.364953,0
101201701,420000,湖北省,429005,潜江市,429005,潜江,qianjiang,qianjiang,112.896866,30.421215,0
101201501,420000,湖北省,429006,天门市,429006,天门,tianmen,tianmen,113.165862,30.653061,0
101201201,420000,湖北省,429021,神农架林区,429021,神农架,shennongjia,shennongjia,110.671525,31.744449,0
101200101,420000,湖北省,420100,武汉市,420100,武汉,Wuhan,wuhan,114.3119,30.5988,1
101200805,420000,湖北省,421000,荆州市,421088,监利,jianli,jianli,112.904344,29.820079,0
101250107,430000,湖南省,430100,长沙市,430102,芙蓉,furong,furong,112.988094,28.193106,0
101250108,430000,湖南省,430100,长沙市,430103,天心,tianxin,tianxin,112.97307,28.192375,0
101250109,430000,湖南省,430100,长沙市,430104,岳麓,yuelu,yuelu,112.911591,28.213044,0
101250110,430000,湖南省,430100,长沙市,430105,开福,kaifu,kaifu,112.985525,28.201336,0
101250111,430000,湖南省,430100,长沙市,430111,雨花区,yuhua district ,yuhuaqu,113.016337,28.109937,0
101250105,430000,湖南省,430100,长沙市,430112,望城,wangcheng,wangcheng,112.819549,28.347458,0
101250103,430000,湖南省,430100,长沙市,430181,浏阳,Liuyang,liuyang,113.633301,28.141112,0
101250102,430000,湖南省,430100,长沙市,430182,宁乡,ningxiang,ningxiang,112.553182,28.253928,0
101250301,430000,湖南省,430200,株洲市,430200,株洲,zhuzhou,zhuzhou,113.151737,27.835806,1
101250304,430000,湖南省,430200,株洲市,430202,荷塘,hetang,hetang,113.162548,27.833036,0
101250307,430000,湖南省,430200,株洲市,430203,芦淞,lusong,lusong,113.155169,27.827246,0
101250308,430000,湖南省,430200,株洲市,430204,石峰,shifeng,shifeng,113.11295,27.871945,0
101250309,430000,湖南省,430200,株洲市,430211,天元,tianyuan,tianyuan,113.136252,27.826909,0
101250330,430000,湖南省,430200,株洲市,430212,渌口,lukou,lukou,113.150427,27.70432,0
101250302,430000,湖南省,430200,株洲市,430223,攸县,youxian,youxian,113.345774,27.000071,0
101250305,430000,湖南省,430200,株洲市,430224,茶陵,chaling,chaling,113.546509,26.789534,0
101250306,430000,湖南省,430200,株洲市,430225,炎陵,yanling,yanling,113.776884,26.489459,0
101250303,430000,湖南省,430200,株洲市,430281,醴陵,liling,liling,113.507157,27.657873,0
101250201,430000,湖南省,430300,湘潭市,430300,湘潭,Xiangtan,xiangtan,112.944052,27.82973,1
101250204,430000,湖南省,430300,湘潭市,430302,雨湖,yuhu ,yuhu ,112.907427,27.86077,0
101250205,430000,湖南省,430300,湘潭市,430304,岳塘,yuetang,yuetang,112.927707,27.828854,0
101250230,430000,湖南省,430300,湘潭市,430321,湘潭县,xiangtanxian,xiangtanxian,112.957505,27.784983,0
101250203,430000,湖南省,430300,湘潭市,430381,湘乡,Xiangxiang,xiangxiang,112.525217,27.734918,0
101250202,430000,湖南省,430300,湘潭市,430382,韶山,shaoshan,shaoshan,112.52848,27.922682,0
101250401,430000,湖南省,430400,衡阳市,430400,衡阳,Hengyang,hengyang,112.607693,26.900358,1
101250410,430000,湖南省,430400,衡阳市,430405,珠晖,zhuhui,zhuhui,112.626324,26.891063,0
101250411,430000,湖南省,430400,衡阳市,430406,雁峰,yanfeng,yanfeng,112.612241,26.893694,0
101250412,430000,湖南省,430400,衡阳市,430407,石鼓,shigu,shigu,112.607635,26.903908,0
101250413,430000,湖南省,430400,衡阳市,430408,蒸湘,zhengxiang,zhengxiang,112.570608,26.89087,0
101250409,430000,湖南省,430400,衡阳市,430412,南岳,nanyue,nanyue,112.734147,27.240536,0
101250405,430000,湖南省,430400,衡阳市,430421,衡阳县,hengyangxian,hengyangxian,112.379643,26.962388,0
101250407,430000,湖南省,430400,衡阳市,430422,衡南,hengnan,hengnan,112.677459,26.739973,0
101250402,430000,湖南省,430400,衡阳市,430423,衡山,hengshan,hengshan,112.86971,27.234808,0
101250403,430000,湖南省,430400,衡阳市,430424,衡东,hengdong,hengdong,112.950412,27.083531,0
101250404,430000,湖南省,430400,衡阳市,430426,祁东,qidong,qidong,112.111192,26.787109,0
101250408,430000,湖南省,430400,衡阳市,430481,耒阳,Leiyang,leiyang,112.847215,26.414162,0
101250406,430000,湖南省,430400,衡阳市,430482,常宁,changning,changning,112.396821,26.406773,0
101250901,430000,湖南省,430500,邵阳市,430500,邵阳,Shaoyang,shaoyang,111.46923,27.237842,1
101250911,430000,湖南省,430500,邵阳市,430502,双清,shuangqing,shuangqing,111.479756,27.240001,0
101250912,430000,湖南省,430500,邵阳市,430503,大祥,daxiang,daxiang,111.462968,27.233593,0
101250913,430000,湖南省,430500,邵阳市,430511,北塔,beita,beita,111.452315,27.245688,0
101250905,430000,湖南省,430500,邵阳市,430582,邵东,shaodong,shaodong,111.743168,27.257273,0
101250904,430000,湖南省,430500,邵阳市,430522,新邵,xinshao,xinshao,111.459762,27.311429,0
101250910,430000,湖南省,430500,邵阳市,430523,邵阳县,shaoyangxian,shaoyangxian,111.2757,26.989713,0
101250902,430000,湖南省,430500,邵阳市,430524,隆回,longhui,longhui,111.038785,27.116002,0
101250903,430000,湖南省,430500,邵阳市,430525,洞口,dongkou,dongkou,110.579212,27.062286,0
101250906,430000,湖南省,430500,邵阳市,430527,绥宁,suining,suining,110.155075,26.580622,0
101250907,430000,湖南省,430500,邵阳市,430528,新宁,xinning,xinning,110.859115,26.438912,0
101250909,430000,湖南省,430500,邵阳市,430529,城步,chengbu,chengbu,110.313226,26.363575,0
101250908,430000,湖南省,430500,邵阳市,430581,武冈,Wugang,wugang,110.636804,26.732086,0
101251001,430000,湖南省,430600,岳阳市,430600,岳阳,Yueyang,yueyang,113.132855,29.37029,1
101251007,430000,湖南省,430600,岳阳市,430602,岳阳楼区,yueyanglouqu,yueyanglouqu,113.120751,29.366784,0
101251008,430000,湖南省,430600,岳阳市,430603,云溪,yunxi,yunxi,113.27387,29.473395,0
101251009,430000,湖南省,430600,岳阳市,430611,君山,junshan,junshan,113.004082,29.438062,0
101251030,430000,湖南省,430600,岳阳市,430621,岳阳县,yueyangxian,yueyangxian,113.12254,29.1502693,0
101251002,430000,湖南省,430600,岳阳市,430623,华容,huarong,huarong,112.559369,29.524107,0
101251003,430000,湖南省,430600,岳阳市,430624,湘阴,xiangyin,xiangyin,112.889748,28.677498,0
101251005,430000,湖南省,430600,岳阳市,430626,平江,pingjiang,pingjiang,113.593751,28.701523,0
101251004,430000,湖南省,430600,岳阳市,430681,汨罗,miluo,miluo,113.079419,28.803149,0
101251006,430000,湖南省,430600,岳阳市,430682,临湘,linxiang,linxiang,113.450809,29.471594,0
101250601,430000,湖南省,430700,常德市,430700,常德,Changde,changde,111.691347,29.040225,1
101250609,430000,湖南省,430700,常德市,430702,武陵,wuling ,wuling ,111.690718,29.040477,0
101250610,430000,湖南省,430700,常德市,430703,鼎城,dingcheng,dingcheng,111.685327,29.014426,0
101250602,430000,湖南省,430700,常德市,430721,安乡,anxiang,anxiang,112.172289,29.414483,0
101250604,430000,湖南省,430700,常德市,430722,汉寿,hanshou,hanshou,111.968506,28.907319,0
101250605,430000,湖南省,430700,常德市,430723,澧县,lixian,lixian,111.761682,29.64264,0
101250606,430000,湖南省,430700,常德市,430724,临澧,linli,linli,111.645602,29.443217,0
101250603,430000,湖南省,430700,常德市,430725,桃源,taoyuan,taoyuan,111.484503,28.902734,0
101250607,430000,湖南省,430700,常德市,430726,石门,shimen,shimen,111.379087,29.584703,0
101250608,430000,湖南省,430700,常德市,430781,津市,jinshi,jinshi,111.879609,29.630867,0
101251101,430000,湖南省,430800,张家界市,430800,张家界,zhangjiajie,zhangjiajie,110.479921,29.127401,1
101251105,430000,湖南省,430800,张家界市,430802,永定,yongding,yongding,110.484559,29.125961,0
101251104,430000,湖南省,430800,张家界市,430811,武陵源,wulingyuan,wulingyuan,110.54758,29.347827,0
101251103,430000,湖南省,430800,张家界市,430821,慈利,cili,cili,111.132702,29.423876,0
101251102,430000,湖南省,430800,张家界市,430822,桑植,sangzhi,sangzhi,110.164039,29.399939,0
101250700,430000,湖南省,430900,益阳市,430900,益阳,yiyang,yiyang,112.355042,28.570066,1
101250706,430000,湖南省,430900,益阳市,430902,资阳区,ziyang district,ziyangqu,112.33084,28.592771,0
101250701,430000,湖南省,430900,益阳市,430903,赫山,heshan,heshan,112.360946,28.568327,0
101250702,430000,湖南省,430900,益阳市,430921,南县,nanxian,nanxian,112.410399,29.372181,0
101250703,430000,湖南省,430900,益阳市,430922,桃江,taojiang,taojiang,112.139732,28.520993,0
101250704,430000,湖南省,430900,益阳市,430923,安化,anhua,anhua,111.221824,28.377421,0
101250705,430000,湖南省,430900,益阳市,430981,沅江,yuanjiang,yuanjiang,112.361088,28.839713,0
101250501,430000,湖南省,431000,郴州市,431000,郴州,Chenzhou,chenzhou,113.032067,25.793589,1
101250506,430000,湖南省,431000,郴州市,431002,北湖,beihu,beihu,113.032208,25.792628,0
101250512,430000,湖南省,431000,郴州市,431003,苏仙,suxian,suxian,113.038698,25.793157,0
101250502,430000,湖南省,431000,郴州市,431021,桂阳,guiyang,guiyang,112.734466,25.737447,0
101250504,430000,湖南省,431000,郴州市,431022,宜章,yizhang,yizhang,112.947884,25.394345,0
101250510,430000,湖南省,431000,郴州市,431023,永兴,yongxing,yongxing,113.114819,26.129392,0
101250503,430000,湖南省,431000,郴州市,431024,嘉禾,jiahe,jiahe,112.370618,25.587309,0
101250505,430000,湖南省,431000,郴州市,431025,临武,linwu,linwu,112.564589,25.279119,0
101250508,430000,湖南省,431000,郴州市,431026,汝城,rucheng,rucheng,113.685686,25.553759,0
101250511,430000,湖南省,431000,郴州市,431027,桂东,guidong,guidong,113.945879,26.073917,0
101250509,430000,湖南省,431000,郴州市,431028,安仁,anren,anren,113.27217,26.708625,0
101250507,430000,湖南省,431000,郴州市,431081,资兴,zixing,zixing,113.23682,25.974152,0
101251401,430000,湖南省,431100,永州市,431100,永州,yongzhou,yongzhou,111.608019,26.434516,1
101251412,430000,湖南省,431100,永州市,431102,零陵,lingling,lingling,111.626348,26.223347,0
101251411,430000,湖南省,431100,永州市,431103,冷水滩,lengshuitan,lengshuitan,111.607156,26.434364,0
101251403,430000,湖南省,431100,永州市,431122,东安,dongan,dongan,111.313035,26.397278,0
101251404,430000,湖南省,431100,永州市,431123,双牌,shuangpai,shuangpai,111.662146,25.959397,0
101251405,430000,湖南省,431100,永州市,431124,道县,daoxian,daoxian,111.591614,25.518444,0
101251407,430000,湖南省,431100,永州市,431125,江永,jiangyong,jiangyong,111.346803,25.268154,0
101251406,430000,湖南省,431100,永州市,431126,宁远,ningyuan,ningyuan,111.944529,25.584112,0
101251408,430000,湖南省,431100,永州市,431127,蓝山,lanshan,lanshan,112.194195,25.375255,0
101251409,430000,湖南省,431100,永州市,431128,新田,xintian,xintian,112.220341,25.906927,0
101251410,430000,湖南省,431100,永州市,431129,江华,jianghua,jianghua,111.577276,25.182596,0
101251201,430000,湖南省,431200,怀化市,431200,怀化,huaihua,huaihua,109.97824,27.550082,1
101251202,430000,湖南省,431200,怀化市,431202,鹤城,hecheng,hecheng,109.982242,27.548474,0
101251212,430000,湖南省,431200,怀化市,431221,中方,zhongfang,zhongfang,109.948061,27.43736,0
101251203,430000,湖南省,431200,怀化市,431222,沅陵,Yuanling,yuanling,110.399161,28.455554,0
101251204,430000,湖南省,431200,怀化市,431223,辰溪,chenxi,chenxi,110.196953,28.005474,0
101251211,430000,湖南省,431200,怀化市,431224,溆浦,xupu,xupu,110.593373,27.903802,0
101251206,430000,湖南省,431200,怀化市,431225,会同,huitong,huitong,109.720785,26.870789,0
101251208,430000,湖南省,431200,怀化市,431226,麻阳,mayang,mayang,109.802807,27.865991,0
101251209,430000,湖南省,431200,怀化市,431227,新晃,xinhuang,xinhuang,109.174443,27.359897,0
101251210,430000,湖南省,431200,怀化市,431228,芷江,Zhijiang,zhijiang,109.687777,27.437996,0
101251205,430000,湖南省,431200,怀化市,431229,靖州,jingzhou,jingzhou,109.691159,26.573511,0
101251207,430000,湖南省,431200,怀化市,431230,通道,tongdao,tongdao,109.783359,26.158349,0
101251213,430000,湖南省,431200,怀化市,431281,洪江,hongjiang,hongjiang,109.831765,27.201876,0
101250801,430000,湖南省,431300,娄底市,431300,娄底,loudi,loudi,112.008497,27.728136,1
101250804,430000,湖南省,431300,娄底市,431302,娄星,louxing,louxing,112.008486,27.726643,0
101250802,430000,湖南省,431300,娄底市,431321,双峰,shuangfeng,shuangfeng,112.198245,27.459126,0
101250805,430000,湖南省,431300,娄底市,431322,新化,xinhua,xinhua,111.306747,27.737456,0
101250803,430000,湖南省,431300,娄底市,431381,冷水江,lengshuijiang,lengshuijiang,111.434674,27.685759,0
101250806,430000,湖南省,431300,娄底市,431382,涟源,lianyuan,lianyuan,111.670847,27.692301,0
101251509,430000,湖南省,433100,湘西土家族苗族自治州,433100,湘西,xiangxi ,xiangxi ,109.739735,28.314296,1
101251501,430000,湖南省,433100,湘西土家族苗族自治州,433101,吉首,Jishou,jishou,109.738273,28.314827,0
101251506,430000,湖南省,433100,湘西土家族苗族自治州,433122,泸溪,luxi,luxi,110.214428,28.214516,0
101251505,430000,湖南省,433100,湘西土家族苗族自治州,433123,凤凰,fenghuang,fenghuang,109.599191,27.948308,0
101251508,430000,湖南省,433100,湘西土家族苗族自治州,433124,花垣,huayuan,huayuan,109.479063,28.581352,0
101251502,430000,湖南省,433100,湘西土家族苗族自治州,433125,保靖,baojing,baojing,109.651445,28.709605,0
101251504,430000,湖南省,433100,湘西土家族苗族自治州,433126,古丈,guzhang,guzhang,109.949592,28.616973,0
101251503,430000,湖南省,433100,湘西土家族苗族自治州,433127,永顺,yongshun,yongshun,109.853292,28.998068,0
101251507,430000,湖南省,433100,湘西土家族苗族自治州,433130,龙山,longshan,longshan,109.441189,29.453438,0
101250106,430000,湖南省,430100,长沙市,430121,长沙县,changshaxian,changshaxian,113.0858,28.2546,0
101250101,430000,湖南省,430100,长沙市,430100,长沙,Changsha,changsha,112.9451,28.2346,1
101251402,430000,湖南省,431100,永州市,431181,祁阳,qiyang,qiyang,111.85734,26.585929,0
101280106,440000,广东省,440100,广州市,440103,荔湾,liwan,liwan,113.243038,23.124943,0
101280107,440000,广东省,440100,广州市,440104,越秀,yuexiu,yuexiu,113.280714,23.125624,0
101280108,440000,广东省,440100,广州市,440105,海珠,haizhu,haizhu,113.262008,23.103131,0
101280109,440000,广东省,440100,广州市,440106,天河,tianhe,tianhe,113.335367,23.13559,0
101280110,440000,广东省,440100,广州市,440111,白云,baiyun,baiyun,113.262831,23.162281,0
101280111,440000,广东省,440100,广州市,440112,黄埔,huangpu,huangpu,113.450761,23.103239,0
101280102,440000,广东省,440100,广州市,440113,番禺,panyu,panyu,113.364619,22.938582,0
101280105,440000,广东省,440100,广州市,440114,花都,huadu,huadu,113.211184,23.39205,0
101280112,440000,广东省,440100,广州市,440115,南沙区,nanshaqu,nanshaqu,113.53738,22.794531,0
101280103,440000,广东省,440100,广州市,440117,从化,conghua,conghua,113.587386,23.545283,0
101280104,440000,广东省,440100,广州市,440118,增城,zengcheng,zengcheng,113.829579,23.290497,0
101280201,440000,广东省,440200,韶关市,440200,韶关,Shaoguan,shaoguan,113.591544,24.801322,1
101280211,440000,广东省,440200,韶关市,440203,武江,wujiang,wujiang,113.588289,24.80016,0
101280210,440000,广东省,440200,韶关市,440204,浈江,zhenjiang,zhenjiang,113.599224,24.803977,0
